product_id,brand,fixed_price,discounted_price,url,colors,sizes,rank_score,top,middle,small,product_info,fitting_info,additional_info,brand2
SJ2E5WOTE01W,SJSJ,355000,355000,"['/SJ/2E/SS/SJ2E5WOTE01W_BL_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W08.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W09.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W08.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W09.jpg?rs=684X1032']","['BLUE', 'LIGHT BEIGE']","['76', '82', '88']",1.0,여성,아우터,점퍼,"마치 손으로 구긴듯한 크링클 텍스처가 시선을 사로잡는 점퍼입니다. 와이드한 칼라 디자인이 돋보이며, 앞면에 스냅 버튼 클로징을 세팅했습니다. 뒷면에 레더 텍스처로 완성한 레터링 디자인이 포인트가 되어주며, 밑단 내부 양옆의 드로우스트링으로 실루엣 조절이 용이합니다. 여유로운 드롭 숄더 실루엣이며, 같은 소재의 쇼츠와 셋업 스타일링이 가능합니다. ","176cm, 55 사이즈 모델이 82 사이즈 착용","['앞면에 스냅 버튼 클로징', '양옆에 포켓', '소맷단에 밴딩과 스냅 버튼 여밈의 탭', '밑단 내부 양옆에 드로우스트링']",SJSJ
SJ2E5WOTE01W,SJSJ,355000,355000,"['/SJ/2E/SS/SJ2E5WOTE01W_BL_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W08.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_BL_W09.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W08.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E5WOTE01W_LE_W09.jpg?rs=684X1032']","['BLUE', 'LIGHT BEIGE']","['76', '82', '88']",1.0,여성,아우터,점퍼,"마치 손으로 구긴듯한 크링클 텍스처가 시선을 사로잡는 점퍼입니다. 와이드한 칼라 디자인이 돋보이며, 앞면에 스냅 버튼 클로징을 세팅했습니다. 뒷면에 레더 텍스처로 완성한 레터링 디자인이 포인트가 되어주며, 밑단 내부 양옆의 드로우스트링으로 실루엣 조절이 용이합니다. 여유로운 드롭 숄더 실루엣이며, 같은 소재의 쇼츠와 셋업 스타일링이 가능합니다. ","176cm, 55 사이즈 모델이 82 사이즈 착용","['앞면에 스냅 버튼 클로징', '양옆에 포켓', '소맷단에 밴딩과 스냅 버튼 여밈의 탭', '밑단 내부 양옆에 드로우스트링']",SJSJ
SY2E3WJMTE1WM2,SYSTEM,375000,375000,"['/SY/2E/SS/SY2E3WJMTE1WM2_BK_W01.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM2_BK_W02.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM2_BK_W03.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM2_BK_W04.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM2_BK_W05.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM2_BK_W06.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM2_BK_W07.jpg?rs=684X1032']",['BLACK'],['82'],0.8888888888888888,여성,아우터,점퍼,"은은하게 광택감이 돌며, 가볍고 바스락한 소재를 사용하여 편안하면서도 스타일리시하게 완성한 점퍼입니다. 가슴 한쪽과 뒷면에 로고 디자인을 더해 포인트를 주었으며, 밑단 내부에 드로우스트링을 더해 실루엣 조절이 용이합니다. 여유로운 드롭 숄더 실루엣이며, 몸판 내부에 메쉬 안감을 더해 쾌적한 착용감을 전해줍니다.","175cm, 55 사이즈 모델이 82 사이즈 착용","['앞면에 스냅 버튼 클로징', '양옆에 포켓', '소맷단에 밴딩', '밑단 내부에 드로우스트링']",SYSTEM
CM2E4WOT127W,the CASHMERE,545000,545000,"['/CM/2E/SS/CM2E4WOT127W_RG_W01.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_RG_W02.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_RG_W03.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_RG_W04.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_RG_W05.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_RG_W06.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_RG_W07.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_GE_W01.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_GE_W02.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_GE_W03.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_GE_W04.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_GE_W05.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_GE_W06.jpg?rs=684X1032', '/CM/2E/SS/CM2E4WOT127W_GE_W07.jpg?rs=684X1032']","['ANTHRACITE', 'GREIGE']","['82', '88']",0.7777777777777778,여성,아우터,점퍼,"가볍고 바스락한 터치감이 돋보이는 소재를 사용하여 간절기에 활용하기 좋은 집업 점퍼입니다. 목을 자연스럽게 감싸주는 모크넥 디자인이며, 돌먼 슬리브 디자인과 오버사이즈 실루엣이 어우러져 편안하고 실용적이면서도 세련된 룩을 완성해 줍니다. 소맷단과 밑단을 밴딩 처리하였으며, 양옆에 스냅 버튼 여밈의 포켓을 더했습니다.","174cm, 55 사이즈 모델이 82 사이즈 착용","['이탈리아 수입 원단', '면 혼방 소재', '앞면의 지퍼 클로징', '모크넥 디자인', '양옆에 스냅 버튼 여밈의 포켓', '돌먼 슬리브 디자인', '소맷단과 밑단에 밴딩']",the CASHMERE
CM2E5KOT543W,the CASHMERE,495000,495000,"['/CM/2E/SS/CM2E5KOT543W_LS_W01.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_LS_W02.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_LS_W03.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_LS_W04.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_LS_W05.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_LS_W06.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_LS_W07.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_CR_W01.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_CR_W02.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_CR_W03.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_CR_W04.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_CR_W05.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_CR_W06.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_CR_W07.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_KG_W01.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_KG_W02.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_KG_W03.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_KG_W04.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_KG_W05.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_KG_W06.jpg?rs=684X1032', '/CM/2E/SS/CM2E5KOT543W_KG_W07.jpg?rs=684X1032']","['LIGHT SEPIA', 'CREAM', 'CHARCOAL GREY']","['85', '90']",0.6666666666666667,여성,아우터,점퍼,"섬세한 케이블 짜임이 시선을 사로잡는 니트 점퍼로 이탈리아 수입의 울과 실크 혼방 소재를 사용해 고급스러운 퀄리티를 자아냅니다. 후드와 집업 스타일로 캐주얼한 분위기를 연출해 주며, 여유로운 배트윙 슬리브가 특징입니다. 크롭한 기장감으로 트렌디하며, 베이직한 컬러감으로 다양한 이너 탑과 함께 데일리 하게 매치할 수 있습니다.","173cm, 55 사이즈 모델이 85 사이즈 착용","['이탈리아 수입 원사', '울과 실크 혼방 소재', '앞면에 지퍼 클로징', '후드 디자인']",the CASHMERE
FL2E5TOT021WM1,the CASHMERE THINGS,325000,325000,"['/FL/2E/SS/FL2E5TOT021WM1_GY_W01.jpg?rs=684X1032', '/FL/2E/SS/FL2E5TOT021WM1_GY_W02.jpg?rs=684X1032', '/FL/2E/SS/FL2E5TOT021WM1_GY_W03.jpg?rs=684X1032', '/FL/2E/SS/FL2E5TOT021WM1_GY_W04.jpg?rs=684X1032', '/FL/2E/SS/FL2E5TOT021WM1_GY_W05.jpg?rs=684X1032', '/FL/2E/SS/FL2E5TOT021WM1_GY_W06.jpg?rs=684X1032', '/FL/2E/SS/FL2E5TOT021WM1_GY_W07.jpg?rs=684X1032', '/FL/2E/SS/FL2E5TOT021WM1_GY_W08.jpg?rs=684X1032']",['GREY'],"['82', '88']",0.5555555555555556,여성,아우터,점퍼,여유로운 핏과 가볍게 떨어지는 드롭 숄더 디자인으로 캐주얼하게 완성한 후드 집업 점퍼입니다. 부드럽고 신축성 있는 100% 면 소재를 사용하여 편안한 착용감을 전해줍니다. 소맷단에 볼드한 리브 짜임을 더해 섬세하게 완성했습니다. 해당 제품은 팬츠와 같은 소재 및 컬러로 제작하여 한 벌로도 착용 가능하도록 제안하였습니다.,"174cm, 55 사이즈 모델이 82 사이즈 착용","['100% 면 소재', '후드에 드로우스트링', '앞면에 지퍼 클로징', '양옆에 포켓', '소맷단에 리브 마감']",the CASHMERE THINGS
O22E5WJMM21W,O'2nd,378000,378000,"['/O2/2E/SS/O22E5WJMM21W_OW_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W07.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W07.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W08.jpg?rs=684X1032']","['OFF WHITE', 'COOL GREY']","['76', '82', '88']",0.4444444444444444,여성,아우터,점퍼,"내부가 비치는 시어한 텍스처와 얇고 가벼운 린넨 혼방 소재를 사용해 S/S 시즌 다양한 룩에 걸치기 좋은 점퍼입니다. 넥라인에 턱을 잡아 자연스럽게 주름지는 실루엣을 연출하며, 하단에 더블 패널 디자인으로 볼륨감을 더했습니다. 가슴 한쪽과 하단의 패널에 아이코닉한 자수를 새겨 포인트를 주었으며, 부분적으로 더해진 프릴 장식으로 페미닌한 무드를 자아냅니다. ","174cm, 55 사이즈 모델이 82 사이즈 착용","['린넨 혼방 소재', '앞면에 버튼 클로징', '가슴 한쪽과 양옆에 포켓', '소맷단과 밑단 밴딩 마감']",O'2nd
O22E5WJMM21W,O'2nd,378000,378000,"['/O2/2E/SS/O22E5WJMM21W_OW_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_OW_W07.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W07.jpg?rs=684X1032', '/O2/2E/SS/O22E5WJMM21W_CG_W08.jpg?rs=684X1032']","['OFF WHITE', 'COOL GREY']","['76', '82', '88']",0.4444444444444444,여성,아우터,점퍼,"내부가 비치는 시어한 텍스처와 얇고 가벼운 린넨 혼방 소재를 사용해 S/S 시즌 다양한 룩에 걸치기 좋은 점퍼입니다. 넥라인에 턱을 잡아 자연스럽게 주름지는 실루엣을 연출하며, 하단에 더블 패널 디자인으로 볼륨감을 더했습니다. 가슴 한쪽과 하단의 패널에 아이코닉한 자수를 새겨 포인트를 주었으며, 부분적으로 더해진 프릴 장식으로 페미닌한 무드를 자아냅니다. ","174cm, 55 사이즈 모델이 82 사이즈 착용","['린넨 혼방 소재', '앞면에 버튼 클로징', '가슴 한쪽과 양옆에 포켓', '소맷단과 밑단 밴딩 마감']",O'2nd
MN2E5WOT583W,MINE,825000,825000,"['/MN/2E/SS/MN2E5WOT583W_LB_W01.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_LB_W02.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_LB_W03.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_LB_W04.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_LB_W05.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_LB_W06.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_LB_W07.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_LB_W08.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_LB_W09.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_OT_W01.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_OT_W02.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_OT_W03.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_OT_W04.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_OT_W05.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_OT_W06.jpg?rs=684X1032', '/MN/2E/SS/MN2E5WOT583W_OT_W07.jpg?rs=684X1032']","['LIGHT BLUE', 'OTMEAL']","['76', '82', '88']",0.33333333333333337,여성,아우터,점퍼,"S/S 시즌 무드가 물씬 드러나는 이탈리아 수입의 시어서커 텍스처와 러플 칼라가 어우러진 디자인이 돋보이는 집업 점퍼입니다. 브이넥 디자인으로 완성했으며, 소맷단에 다양한 간격의 턱을 잡아 자연스러운 볼륨을 주었습니다. 밑단 내부에 드로우스트링을 더해 실루엣 조절이 용이합니다.","168cm, 55 사이즈 모델이 82 사이즈 착용","['이탈리아 수입 원단', '린넨 혼방 소재', '칼라에 러플 디테일', '양옆에 포켓', '소맷단에 버튼 여밈', '밑단 내부에 드로우스트링']",MINE
SJ2E4KOT120W,SJSJ,395000,395000,"['/SJ/2E/SS/SJ2E4KOT120W_VA_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_VA_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_VA_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_VA_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_VA_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_VA_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_VA_W07.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_BK_W01.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_BK_W02.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_BK_W03.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_BK_W04.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_BK_W05.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_BK_W06.jpg?rs=684X1032', '/SJ/2E/SS/SJ2E4KOT120W_BK_W07.jpg?rs=684X1032']","['VANILLA', 'BLACK']",['90'],0.2222222222222222,여성,아우터,점퍼,"가볍고 시어한 소재감과 전체적으로 은은하게 반짝이는 글리터 원사를 믹스한 텍스처가 눈길을 끄는 집업 니트 점퍼입니다. 가슴 한쪽에 레터링 인타르시아를 더했으며, 지퍼 여밈 양옆에 패널 라인과 플랩을 장식한 패치 포켓 디테일로 포인트를 주었습니다. 면 혼방 소재를 사용하여 가볍고 편안한 착용감을 전해주며, 레귤러 핏 실루엣으로 다양한 룩에 가볍게 걸쳐 스타일링 하기 좋습니다.","173cm, 55 사이즈 모델이 90 사이즈 착용","['면 혼방 소재', '앞면의 지퍼 클로징', '지퍼 여밈 양옆에 패널 라인', '가슴 한쪽에 레터링 인타르시아', '양옆에 포켓', '에지를 리브 마감']",SJSJ
SY2E3WJMTE1WM1,SYSTEM,375000,375000,"['/SY/2E/SS/SY2E3WJMTE1WM1_PE_W01.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM1_PE_W02.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM1_PE_W03.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM1_PE_W04.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM1_PE_W05.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM1_PE_W06.jpg?rs=684X1032', '/SY/2E/SS/SY2E3WJMTE1WM1_PE_W07.jpg?rs=684X1032']",['PALE BEIGE'],['82'],0.11111111111111116,여성,아우터,점퍼,"자연스러운 크링클 텍스처가 돋보이며, 가볍고 바스락한 소재를 사용하여 편안하면서도 스타일리시하게 완성한 점퍼입니다. 가슴 한쪽과 뒷면에 로고 디자인을 더해 포인트를 주었으며, 밑단 내부에 드로우스트링을 더해 실루엣 조절이 용이합니다. 여유로운 드롭 숄더 실루엣이며, 몸판 내부에 메쉬 안감을 더해 쾌적한 착용감을 전해줍니다.","177cm, 55 사이즈 모델이 82 사이즈 착용","['앞면에 스냅 버튼 클로징', '양옆에 포켓', '소맷단에 밴딩', '밑단 내부에 드로우스트링']",SYSTEM
O22E4WJM596W,O'2nd,378000,378000,"['/O2/2E/SS/O22E4WJM596W_BG_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BG_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BG_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BG_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BG_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BG_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BG_W07.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_KG_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_KG_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_KG_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_KG_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_KG_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_KG_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_KG_W07.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BK_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BK_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BK_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BK_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BK_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BK_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_BK_W07.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_OW_W01.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_OW_W02.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_OW_W03.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_OW_W04.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_OW_W05.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_OW_W06.jpg?rs=684X1032', '/O2/2E/SS/O22E4WJM596W_OW_W07.jpg?rs=684X1032']","['BEIGE', 'CHARCOAL GREY', 'BLACK', 'OFF WHITE']","['76', '82', '88']",0.0,여성,아우터,점퍼,"가슴 양쪽과 슬리브 일부에 입체감 있는 러플 패널을 더해 페미닌한 매력과 함께 볼륨감 있는 실루엣을 연출하는 점퍼입니다. 면 혼방 소재의 페이퍼 터치 텍스처로 완성해 가볍고 편안한 착용감을 선보이며, 넥라인과 소맷단을 깔끔하게 리브 마감했습니다. 지퍼 풀러에 탈부착 가능한 리본 참을 함께 구성해 포인트 아이템으로 연출하기에도 좋습니다.","171cm, 55 사이즈 모델이 82 사이즈 착용","['면 혼방 소재', '앞면에 지퍼 클로징', '양옆에 포켓', '밑단 내부 양옆의 드로우스트링', '탈부착 가능한 리본 참 함께 구성', '넥라인과 소맷단 리브 마감']",O'2nd
IL2E3WOTV34W,LÄTT,745000,745000,"['/IL/2E/SS/IL2E3WOTV34W_AP_W01.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_AP_W02.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_AP_W03.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_AP_W04.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_AP_W05.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_AP_W06.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_AP_W07.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_BK_W01.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_BK_W02.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_BK_W03.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_BK_W04.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_BK_W05.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_BK_W06.jpg?rs=684X1032', '/IL/2E/SS/IL2E3WOTV34W_BK_W07.jpg?rs=684X1032']","['APRICOT', 'BLACK']","['82', '88']",1.0,여성,아우터,트렌치 코트,"하프 슬리브 디자인과 이탈리아 수입의 바스락한 크링클 텍스처를 사용해 S/S 시즌 무드를 자아내는 트렌치 코트입니다. 간결한 칼라 디자인이며, 소맷단의 버튼 여밈으로 턴업 스타일링이 가능합니다. 뒤 요크 라인 중심에 입체감 있는 박스 플리츠를 더해 볼륨감 있는 백 실루엣을 연출해 주며, 힙 한쪽에 페이크 포켓을 디자인했습니다. 여유로운 실루엣으로 다양한 이너 탑과 함께 편안하게 매치할 수 있습니다.","171cm, 55 사이즈 모델이 82 사이즈 착용","[""이탈리아 'OLMETEX' 사의 수입 원단"", '앞면에 버튼 클로징', '가슴 한쪽과 양옆에 포켓', '소맷단에 버튼 여밈', '뒷면 상단에 로고 자수 디자인', '힙 한쪽에 페이크 포켓']",LÄTT
TM2E1WCTC21W,TIME,1350000,1350000,"['/TM/2E/SS/TM2E1WCTC21W_BG_W01.jpg?rs=684X1032', '/TM/2E/SS/TM2E1WCTC21W_BG_W02.jpg?rs=684X1032', '/TM/2E/SS/TM2E1WCTC21W_BG_W03.jpg?rs=684X1032', '/TM/2E/SS/TM2E1WCTC21W_BG_W04.jpg?rs=684X1032', '/TM/2E/SS/TM2E1WCTC21W_BG_W05.jpg?rs=684X1032', '/TM/2E/SS/TM2E1WCTC21W_BG_W06.jpg?rs=684X1032']",['BEIGE'],['82'],0.8888888888888888,여성,아우터,트렌치 코트,"여밈이 따로 없는 오픈 타입의 트렌치 코트로 여유로운 실루엣이 특징입니다. 넥라인과 소맷단에 조절 가능한 스트랩을 함께 구성해 다양한 실루엣 연출이 가능하며, 벨트 구성으로 슬림한 허리 라인을 강조할 수 있습니다. 이탈리아 수입의 100% 면 소재를 사용해 흐트러짐 없는 탄탄한 아웃핏을 연출합니다.","177cm, 55 사이즈 모델이 82 사이즈 착용","['이탈리아 수입 원단', '100% 면 소재', '오픈 타입', '넥라인과 소맷단에 스트랩 구성', '양옆에 포켓', '뒷면 밑단에 슬릿', '벨트를 함께 구성', '벨트 길이*폭 (cm) :124*5']",TIME
