brandNameKr,itemCd,heartCnt,statusName,customerPrice,finalPrice,itemName,imageUrls
보카바카,305787437,97.0,판매중,139000.0,120930,Flower Punching Half Denim Pants VC2433DN301M,"['//product-image.wconcept.co.kr/productimg/image/img0/37/305787437_PX71573.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/37/305787437_add1_FS60979.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305787437_add2_SR63219.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305787437_add3_IB71866.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305787437_add4_WO55167.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305787437_add5_FI35093.jpg?thumbnail=60x80']"
아워코모스,305694301,1523.0,판매중,92000.0,82800,comos 1048 layered tuck wide slacks (beige),"['//product-image.wconcept.co.kr/productimg/image/img0/01/305694301_XK62540.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/01/305694301_add1_OI57828.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/01/305694301_add2_ME97851.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/01/305694301_add3_CV48828.jpg?thumbnail=60x80']"
인스턴트펑크,305714825,737.0,판매중,108000.0,108000,Classic Wide 02,"['//product-image.wconcept.co.kr/productimg/image/img0/25/305714825_XD38326.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/25/305714825_add1_NF41927.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/25/305714825_add2_WJ56540.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/25/305714825_add3_MK42630.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/25/305714825_add4_BN28256.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/25/305714825_add5_OA10803.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/25/305714825_add6_NN14384.jpg?thumbnail=60x80']"
로시로우,303160419,1126.0,판매중,49000.0,36700,String Cargo Sharing Jogger Pants pink,"['//product-image.wconcept.co.kr/productimg/image/img0/19/303160419_ME61705.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/19/303160419_add1_US25328.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/19/303160419_add2_LM92280.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/19/303160419_add3_IM38571.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/19/303160419_add4_JB92331.jpg?thumbnail=60x80']"
오버듀플레어,305364378,373.0,판매중,159000.0,143100,EASY WORK PANTS_CHARCOAL,"['//product-image.wconcept.co.kr/productimg/image/img0/78/305364378_TG21579.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/78/305364378_add1_QE22182.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/78/305364378_add2_KS94045.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/78/305364378_add3_GX69026.jpg?thumbnail=60x80']"
인지액티브,305819556,35.0,판매중,89000.0,69687,코튼 밴딩 쇼츠 화이트,"['//product-image.wconcept.co.kr/productimg/image/img0/56/305819556_YJ66157.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/56/305819556_add1_YA99969.jpg?thumbnail=60x80']"
얀13,301847054,2124.0,판매중,69000.0,36018,CLASSIC PINTUCK SHORTS_BLACK,"['//product-image.wconcept.co.kr/productimg/image/img0/54/301847054_OH61027.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/54/301847054_add1_JG15811.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/54/301847054_add2_SQ95509.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/54/301847054_add3_HE26840.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/54/301847054_add4_DL68543.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/54/301847054_add5_QG51895.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/54/301847054_add6_UY86090.jpg?thumbnail=60x80']"
프론트로우,305776253,261.0,판매중,129000.0,122550,[Drama Signature] Relax Fit Summer Pants_2color,"['//product-image.wconcept.co.kr/productimg/image/img0/53/305776253_QD81831.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/53/305776253_add1_RJ12410.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/53/305776253_add2_KJ18817.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/53/305776253_add3_SV92861.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/53/305776253_add4_PV60571.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/53/305776253_add5_XH57892.jpg?thumbnail=60x80']"
우이,302833764,1843.0,판매중,96000.0,76800,썸머 트윌 부츠컷 팬츠 블랙 OU1104,"['//product-image.wconcept.co.kr/productimg/image/img0/64/302833764_KN38714.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/64/302833764_add1_MQ46796.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/302833764_add2_VW39109.jpg?thumbnail=60x80']"
오디에스,304081686,287.0,판매중,110000.0,99000,BELTED WAVE SLACKS (BLACK),"['//product-image.wconcept.co.kr/productimg/image/img0/86/304081686_NS35300.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/86/304081686_add1_UX11605.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/86/304081686_add2_KN58820.jpg?thumbnail=60x80']"
논앤논,305720364,413.0,판매중,120000.0,86400,Two Button Creora Boots cut Slacks (Black),"['//product-image.wconcept.co.kr/productimg/image/img0/64/305720364_GG12794.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/64/305720364_add1_GG11314.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305720364_add2_GM88367.jpg?thumbnail=60x80']"
런웨이티켓,305820295,20.0,판매중,128000.0,115200,Timeless Wide Slacks,"['//product-image.wconcept.co.kr/productimg/image/img0/95/305820295_MH93531.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/95/305820295_add1_OB14628.jpg?thumbnail=60x80']"
인지액티브,305819548,36.0,판매중,128000.0,115200,코튼 핀턱 팬츠 네이비,"['//product-image.wconcept.co.kr/productimg/image/img0/48/305819548_SE87006.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/48/305819548_add1_HI47434.jpg?thumbnail=60x80']"
모한,305691837,3396.0,판매중,119000.0,101150,TFS RIVET WASHED TROUSERS_2COLORS,"['//product-image.wconcept.co.kr/productimg/image/img0/37/305691837_AO19004.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/37/305691837_add1_QB57422.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305691837_add2_GN15685.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305691837_add3_VS79038.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305691837_add4_VK23307.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305691837_add5_XC74415.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305691837_add6_BD83340.jpg?thumbnail=60x80']"
낫띵에브리띵,305824501,1.0,판매중,138000.0,108054,REVERSIBLE JERSEY SHORTS IN OFF WHITE,"['//product-image.wconcept.co.kr/productimg/image/img0/01/305824501_PL26726.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/01/305824501_add1_DB98690.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/01/305824501_add2_AQ83374.jpg?thumbnail=60x80']"
노이어 포 우먼,302869887,222.0,판매중,140000.0,119000,텐셀 레이어드 스커트 팬츠 (블랙),"['//product-image.wconcept.co.kr/productimg/image/img0/87/302869887_GG11658.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/87/302869887_add1_IH90356.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/302869887_add2_GG12549.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/302869887_add3_GI48441.jpg?thumbnail=60x80']"
모우트,301478308,225.0,판매중,148000.0,118400,TWO TUCK WIDE BERMUDA PANTS (stone brown),"['//product-image.wconcept.co.kr/productimg/image/img0/08/301478308_IL88498.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/08/301478308_add1_EN81225.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/08/301478308_add2_YN28757.jpg?thumbnail=60x80']"
로브로브,305804715,31.0,판매중,108000.0,77760,LESICK STRAIGHT-FIT DENIM,"['//product-image.wconcept.co.kr/productimg/image/img0/15/305804715_XA41896.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/15/305804715_add1_UW10120.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/305804715_add2_OG15778.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/305804715_add3_PD56893.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/305804715_add4_NT17183.jpg?thumbnail=60x80']"
줄리아페페,303192800,2852.0,판매중,73000.0,58500,23SS Signature Mood Slacks_OATMEAL,"['//product-image.wconcept.co.kr/productimg/image/img0/00/303192800_QC46105.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/00/303192800_add1_TP22595.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/00/303192800_add2_SN35957.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/00/303192800_add3_VL92447.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/00/303192800_add4_UR12524.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/00/303192800_add5_GC52561.jpg?thumbnail=60x80']"
퀸스래빗,305763717,55.0,판매중,108000.0,81000,Basic Half Slacks,"['//product-image.wconcept.co.kr/productimg/image/img0/17/305763717_PX80705.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/17/305763717_add1_LK71653.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/17/305763717_add2_WB28118.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/17/305763717_add3_JA95290.jpg?thumbnail=60x80']"
몽돌,305715357,339.0,판매중,73000.0,49600,에센셜 원 턱 와이드 팬츠 화이트 MDPT049WHITE,"['//product-image.wconcept.co.kr/productimg/image/img0/57/305715357_UF12275.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/57/305715357_add1_HW19372.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/57/305715357_add2_HF14269.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/57/305715357_add3_QE93148.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/57/305715357_add4_XX65573.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/57/305715357_add5_EV58269.jpg?thumbnail=60x80']"
르,302272682,3402.0,판매중,169000.0,76050,parachute cargo pants (charcoal),"['//product-image.wconcept.co.kr/productimg/image/img0/82/302272682_LG81184.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/82/302272682_add1_DE15723.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/82/302272682_add2_XU16435.jpg?thumbnail=60x80']"
엘오육일,302384996,71.0,판매중,142000.0,86478,Juno Drawstring Shorts in White,"['//product-image.wconcept.co.kr/productimg/image/img0/96/302384996_DN44446.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/96/302384996_add1_VQ11324.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/96/302384996_add2_JK78894.jpg?thumbnail=60x80']"
몽돌,302290615,1280.0,판매중,88000.0,52800,원턱 와이드 슬랙스 베이지 MDPT025BEIGE,"['//product-image.wconcept.co.kr/productimg/image/img0/15/302290615_PH21529.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/15/302290615_add1_JB30162.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/302290615_add2_PP45568.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/302290615_add3_IV78305.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/302290615_add4_OL59309.jpg?thumbnail=60x80']"
닐바이피,305796152,89.0,판매중,93000.0,76864,24N summer linen half pants [BE],"['//product-image.wconcept.co.kr/productimg/image/img0/52/305796152_OK96694.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/52/305796152_add1_AM32315.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/52/305796152_add2_TN56006.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/52/305796152_add3_WV26169.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/52/305796152_add4_GM54464.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/52/305796152_add5_TR35725.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/52/305796152_add6_FF63082.jpg?thumbnail=60x80']"
르,302714650,2312.0,판매중,86000.0,34400,light blue denim shorts (blue),"['//product-image.wconcept.co.kr/productimg/image/img0/50/302714650_OL63946.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/50/302714650_add1_MM30559.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/50/302714650_add2_GE25989.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/50/302714650_add3_RV45863.jpg?thumbnail=60x80']"
맥우드건,301866977,43505.0,판매중,69500.0,62500,페이트로 7601 세미와이드핏 데님팬츠 (8컬러),"['//product-image.wconcept.co.kr/productimg/image/img0/77/301866977_JK58075.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/77/301866977_add1_MY85139.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/77/301866977_add2_GQ47043.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/77/301866977_add3_WO72664.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/77/301866977_add4_DV22623.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/77/301866977_add5_NS77595.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/77/301866977_add6_YB60317.jpg?thumbnail=60x80']"
파사드패턴,301218353,9886.0,판매중,148000.0,148000,클래식 데님_vintage indigo,"['//product-image.wconcept.co.kr/productimg/image/img0/53/301218353_CE20047.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/53/301218353_add1_TU30475.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/53/301218353_add2_FH77805.jpg?thumbnail=60x80']"
반원 아틀리에,302795979,1731.0,판매중,68000.0,54400,P3158 프론트 포켓 데님 쇼츠,"['//product-image.wconcept.co.kr/productimg/image/img0/79/302795979_RU83268.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/79/302795979_add1_EN54148.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/79/302795979_add2_NI78520.jpg?thumbnail=60x80']"
시야쥬,305708143,5639.0,판매중,98000.0,83300,SIJN6071 90s 빈티지 아이스 데님_Light blue,"['//product-image.wconcept.co.kr/productimg/image/img0/43/305708143_HR15955.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/43/305708143_add1_JW56332.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/43/305708143_add2_MH38480.jpg?thumbnail=60x80']"
시야쥬,301646054,5674.0,판매중,62500.0,56250,SI JN 6030 color denim shorts_Ivory,"['//product-image.wconcept.co.kr/productimg/image/img0/54/301646054_BO40981.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/54/301646054_add1_FY58265.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/54/301646054_add2_KV75712.jpg?thumbnail=60x80']"
르,302714653,2738.0,판매중,114000.0,51300,pink dyeing pants (pink),"['//product-image.wconcept.co.kr/productimg/image/img0/53/302714653_KV52801.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/53/302714653_add1_KY27177.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/53/302714653_add2_AX97779.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/53/302714653_add3_LF60476.jpg?thumbnail=60x80']"
로에일,303747781,2426.0,판매중,72900.0,54700,스탠다드 코튼 와이드 데님 팬츠 - 아이보리,"['//product-image.wconcept.co.kr/productimg/image/img0/81/303747781_WJ77586.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/81/303747781_add1_XS43735.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/81/303747781_add2_HN45610.jpg?thumbnail=60x80']"
유어네임히얼,305720706,2724.0,판매중,83000.0,83000,유어진스 20데님 (SEMI LOOSE BOOTSCUT) - WHITE Y4D010,"['//product-image.wconcept.co.kr/productimg/image/img0/06/305720706_QS58840.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/06/305720706_add1_LU34091.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/06/305720706_add2_SG50197.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/06/305720706_add3_OY13750.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/06/305720706_add4_WW71175.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/06/305720706_add5_JB42041.jpg?thumbnail=60x80']"
와르,301602367,7335.0,판매중,119000.0,52900,[-6cm 숏버전 추가] W52 LONG SEMI BOOTS CUT DENIM PANTS_LIGHT BLUE,['//product-image.wconcept.co.kr/productimg/image/img0/67/301602367_GG13170.jpg']
파사드패턴,305710164,2211.0,판매중,148000.0,148000,클래식 데님_light indigo,"['//product-image.wconcept.co.kr/productimg/image/img0/64/305710164_KO12715.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/64/305710164_add1_EP93588.jpg?thumbnail=60x80']"
파사드패턴,302303819,2784.0,판매중,148000.0,148000,클래식 데님_fade indigo,"['//product-image.wconcept.co.kr/productimg/image/img0/19/302303819_MX54255.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/19/302303819_add1_TB65242.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/19/302303819_add2_WI99353.jpg?thumbnail=60x80']"
우이,302649115,6165.0,판매중,92000.0,73600,썸머 부츠컷 데님 팬츠  미디엄 블루 OU1078,"['//product-image.wconcept.co.kr/productimg/image/img0/15/302649115_KP31873.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/15/302649115_add1_ST96916.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/302649115_add2_DF11747.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/302649115_add3_HH88648.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/302649115_add4_TW43743.jpg?thumbnail=60x80']"
